rx_id,physician_id,drug_name,manufacturer,year,total_claims,total_day_supply,total_drug_cost_usd,received_payment,total_payment_usd
22914,NPI8558088613,Opdivo,Bristol-Myers Squibb,2023,21,1197,3274.9765177126983,0,0.0
22915,NPI8558088613,Xarelto,Johnson & Johnson,2021,92,3080,15688.754462371575,0,0.0
22916,NPI8558088613,Xarelto,Johnson & Johnson,2022,80,3080,15332.246472957599,0,0.0
22917,NPI8558088613,Xarelto,Johnson & Johnson,2023,75,3080,16907.55412209715,0,0.0
22918,NPI2224650806,Taltz,Eli Lilly,2021,30,744,7623.203457297193,0,0.0
22919,NPI2224650806,Taltz,Eli Lilly,2022,33,744,6454.726794531167,0,0.0
22920,NPI2224650806,Taltz,Eli Lilly,2023,29,744,6122.139489616019,0,0.0
22921,NPI2224650806,Xarelto,Johnson & Johnson,2021,21,1020,4912.85078025148,0,0.0
22922,NPI2224650806,Xarelto,Johnson & Johnson,2022,19,1020,4031.416848536195,0,0.0
22923,NPI2224650806,Xarelto,Johnson & Johnson,2023,20,1020,4725.38043252701,0,0.0
22924,NPI2224650806,Cosentyx,Novartis,2021,241,14656,94097.7630903611,0,0.0
22925,NPI2224650806,Cosentyx,Novartis,2022,222,14656,104299.87799466406,0,0.0
22926,NPI2224650806,Cosentyx,Novartis,2023,240,14656,91301.68791841828,0,0.0
22927,NPI2753546540,Pradaxa,Boehringer Ingelheim,2021,44,1435,9845.873109469441,0,0.0
22928,NPI2753546540,Pradaxa,Boehringer Ingelheim,2022,42,1435,8347.914298160038,0,0.0
22929,NPI2753546540,Pradaxa,Boehringer Ingelheim,2023,40,1435,7974.411808382108,0,0.0
22930,NPI2753546540,Ofev,Boehringer Ingelheim,2021,36,2268,8806.105218080333,0,0.0
22931,NPI2753546540,Ofev,Boehringer Ingelheim,2022,39,2268,8543.857364625235,0,0.0
22932,NPI2753546540,Ofev,Boehringer Ingelheim,2023,40,2268,8874.2881550032,0,0.0
22933,NPI2753546540,Farxiga,AstraZeneca,2021,32,1073,2938.873335130924,0,0.0
22934,NPI2753546540,Farxiga,AstraZeneca,2022,31,1073,2928.851040307977,0,0.0
22935,NPI2753546540,Farxiga,AstraZeneca,2023,40,1073,3269.817441462663,0,0.0
22936,NPI2753546540,Enbrel,Amgen,2021,331,22272,130638.91630347111,1,54.34
22937,NPI2753546540,Enbrel,Amgen,2022,399,22272,135982.56219050195,1,54.34
22938,NPI2753546540,Enbrel,Amgen,2023,370,22272,140272.6461086213,1,54.34
22939,NPI2753546540,Xeljanz,Pfizer,2021,34,682,5619.458808213933,0,0.0
22940,NPI2753546540,Xeljanz,Pfizer,2022,26,682,4954.866096309304,0,0.0
22941,NPI2753546540,Xeljanz,Pfizer,2023,33,682,5590.626756947842,0,0.0
22942,NPI2753546540,Opdivo,Bristol-Myers Squibb,2021,33,2074,18766.02208852227,0,0.0
22943,NPI2753546540,Opdivo,Bristol-Myers Squibb,2022,29,2074,22029.124799116566,0,0.0
22944,NPI2753546540,Opdivo,Bristol-Myers Squibb,2023,29,2074,23646.837937258686,0,0.0
22945,NPI2753546540,Trulicity,Eli Lilly,2021,38,2618,26472.04217266822,0,0.0
22946,NPI2753546540,Trulicity,Eli Lilly,2022,36,2618,25364.36254015429,0,0.0
22947,NPI2753546540,Trulicity,Eli Lilly,2023,34,2618,27212.52246359601,0,0.0
22948,NPI5373725533,Otezla,Amgen,2021,91,5700,15613.939753685045,0,0.0
22949,NPI5373725533,Otezla,Amgen,2022,101,5700,17230.82636510683,0,0.0
22950,NPI5373725533,Otezla,Amgen,2023,102,5700,14242.305462499671,0,0.0
22951,NPI5373725533,Gardasil,Merck,2021,118,3248,31787.57445717633,0,0.0
22952,NPI5373725533,Gardasil,Merck,2022,99,3248,34960.24492869809,0,0.0
22953,NPI5373725533,Gardasil,Merck,2023,112,3248,35625.38305111355,0,0.0
22954,NPI5373725533,Repatha,Amgen,2021,134,7125,21662.81426182548,1,16.26
22955,NPI5373725533,Repatha,Amgen,2022,110,7125,19360.887801342797,1,16.26
22956,NPI5373725533,Repatha,Amgen,2023,131,7125,21235.6545119548,1,16.26
22957,NPI5373725533,Brilinta,AstraZeneca,2021,43,1404,10935.799288426912,0,0.0
22958,NPI5373725533,Brilinta,AstraZeneca,2022,36,1404,11397.52848001976,0,0.0
22959,NPI5373725533,Brilinta,AstraZeneca,2023,35,1404,10309.995166395076,0,0.0
22960,NPI1397306339,Farxiga,AstraZeneca,2021,21,460,2485.5469859878845,0,0.0
22961,NPI1397306339,Farxiga,AstraZeneca,2022,19,460,2707.4897761421744,0,0.0
22962,NPI1397306339,Farxiga,AstraZeneca,2023,20,460,2844.0000882525096,0,0.0
22963,NPI1397306339,Invega,Johnson & Johnson,2021,246,12455,144570.10558294633,0,0.0
22964,NPI1397306339,Invega,Johnson & Johnson,2022,232,12455,132561.9019522621,0,0.0
22965,NPI1397306339,Invega,Johnson & Johnson,2023,227,12455,127615.30892591809,0,0.0
22966,NPI1397306339,Revlimid,Bristol-Myers Squibb,2021,128,2340,25760.870761757327,0,0.0
22967,NPI1397306339,Revlimid,Bristol-Myers Squibb,2022,99,2340,21766.564042502258,0,0.0
22968,NPI1397306339,Revlimid,Bristol-Myers Squibb,2023,117,2340,21533.15381950013,0,0.0
22969,NPI1397306339,Trulicity,Eli Lilly,2021,145,10087,75724.29994644207,0,0.0
22970,NPI1397306339,Trulicity,Eli Lilly,2022,141,10087,67019.37446245809,0,0.0
22971,NPI1397306339,Trulicity,Eli Lilly,2023,132,10087,69889.72718374447,0,0.0
22972,NPI4740347777,Xeljanz,Pfizer,2021,402,15457,192590.13226336637,1,1407.07
22973,NPI4740347777,Xeljanz,Pfizer,2022,419,15457,169619.5284490602,1,1407.07
22974,NPI4740347777,Xeljanz,Pfizer,2023,369,15457,173428.80531800655,1,1407.07
22975,NPI4740347777,Cosentyx,Novartis,2021,86,1909,13775.769820891725,0,0.0
22976,NPI4740347777,Cosentyx,Novartis,2022,83,1909,12318.60794753317,0,0.0
22977,NPI4740347777,Cosentyx,Novartis,2023,81,1909,11063.867145470625,0,0.0
22978,NPI4740347777,Stelara,Johnson & Johnson,2021,82,6960,57571.634896739524,0,0.0
22979,NPI4740347777,Stelara,Johnson & Johnson,2022,88,6960,55857.825277309894,0,0.0
22980,NPI4740347777,Stelara,Johnson & Johnson,2023,95,6960,50352.60326415508,0,0.0
22981,NPI8093971377,Cosentyx,Novartis,2021,128,7392,58695.510410127594,0,0.0
22982,NPI8093971377,Cosentyx,Novartis,2022,117,7392,61162.597063428715,0,0.0
22983,NPI8093971377,Cosentyx,Novartis,2023,106,7392,64947.35606090295,0,0.0
22984,NPI8093971377,Invega,Johnson & Johnson,2021,35,1800,13446.700338282673,0,0.0
22985,NPI8093971377,Invega,Johnson & Johnson,2022,39,1800,12674.01483616258,0,0.0
22986,NPI8093971377,Invega,Johnson & Johnson,2023,34,1800,13719.632575957326,0,0.0
22987,NPI2338429545,Farxiga,AstraZeneca,2021,107,4462,37786.39290740522,0,0.0
22988,NPI2338429545,Farxiga,AstraZeneca,2022,91,4462,39070.609819679536,0,0.0
22989,NPI2338429545,Farxiga,AstraZeneca,2023,104,4462,40027.429676499436,0,0.0
22990,NPI2338429545,Taltz,Eli Lilly,2021,58,4216,10218.540668268219,0,0.0
22991,NPI2338429545,Taltz,Eli Lilly,2022,59,4216,11093.815883791895,0,0.0
22992,NPI2338429545,Taltz,Eli Lilly,2023,69,4216,13175.236104756475,0,0.0
22993,NPI2338429545,Imbruvica,AbbVie,2021,32,1225,5585.042983835399,0,0.0
22994,NPI2338429545,Imbruvica,AbbVie,2022,39,1225,6247.04033248558,0,0.0
22995,NPI2338429545,Imbruvica,AbbVie,2023,38,1225,5767.793743593778,0,0.0
22996,NPI2338429545,Entresto,Novartis,2021,67,2160,12664.85187845793,0,0.0
22997,NPI2338429545,Entresto,Novartis,2022,54,2160,11032.540899586924,0,0.0
22998,NPI2338429545,Entresto,Novartis,2023,59,2160,11925.491474509672,0,0.0
22999,NPI2338429545,Cosentyx,Novartis,2021,35,1360,3412.94756388531,0,0.0
23000,NPI2338429545,Cosentyx,Novartis,2022,34,1360,3124.3251182565555,0,0.0
23001,NPI2338429545,Cosentyx,Novartis,2023,32,1360,3198.6819068001314,0,0.0
23002,NPI2338429545,Humira,AbbVie,2021,193,13752,88972.31226008866,0,0.0
23003,NPI2338429545,Humira,AbbVie,2022,219,13752,79517.63954295847,0,0.0
23004,NPI2338429545,Humira,AbbVie,2023,199,13752,76658.63303446358,0,0.0
23005,NPI2338429545,Stelara,Johnson & Johnson,2021,37,1368,5364.2404237089795,0,0.0
23006,NPI2338429545,Stelara,Johnson & Johnson,2022,34,1368,6106.132609182379,0,0.0
23007,NPI2338429545,Stelara,Johnson & Johnson,2023,38,1368,6401.780379275672,0,0.0
23008,NPI5139538631,Brilinta,AstraZeneca,2021,150,7038,15626.686866287173,0,0.0
23009,NPI5139538631,Brilinta,AstraZeneca,2022,139,7038,16292.412864301086,0,0.0
23010,NPI5139538631,Brilinta,AstraZeneca,2023,165,7038,17649.016483649124,0,0.0
23011,NPI5139538631,Invega,Johnson & Johnson,2021,99,5520,48679.28858623878,0,0.0
23012,NPI5139538631,Invega,Johnson & Johnson,2022,82,5520,55875.17113399144,0,0.0
23013,NPI5139538631,Invega,Johnson & Johnson,2023,93,5520,47348.811727666085,0,0.0
23014,NPI5139538631,Farxiga,AstraZeneca,2021,99,5340,14523.092843928918,0,0.0
23015,NPI5139538631,Farxiga,AstraZeneca,2022,98,5340,13949.590469562485,0,0.0
23016,NPI5139538631,Farxiga,AstraZeneca,2023,91,5340,11574.877121304631,0,0.0
23017,NPI9907923099,Invega,Johnson & Johnson,2021,71,4992,14966.510391346745,0,0.0
23018,NPI9907923099,Invega,Johnson & Johnson,2022,87,4992,17029.88082428875,0,0.0
23019,NPI9907923099,Invega,Johnson & Johnson,2023,70,4992,14165.099497789512,0,0.0
23020,NPI9907923099,Enbrel,Amgen,2021,211,21384,233581.71046910586,0,0.0
23021,NPI9907923099,Enbrel,Amgen,2022,220,21384,186729.1321163511,0,0.0
23022,NPI9907923099,Enbrel,Amgen,2023,239,21384,229129.1532981494,0,0.0
23023,NPI9907923099,Symbicort,AstraZeneca,2021,132,5880,32894.33844829762,0,0.0
23024,NPI9907923099,Symbicort,AstraZeneca,2022,146,5880,34636.36592896934,0,0.0
23025,NPI9907923099,Symbicort,AstraZeneca,2023,157,5880,33421.51627101689,0,0.0
23026,NPI9907923099,Verzenio,Eli Lilly,2021,167,9300,54530.51410150641,0,0.0
23027,NPI9907923099,Verzenio,Eli Lilly,2022,149,9300,57452.79293562979,0,0.0
23028,NPI9907923099,Verzenio,Eli Lilly,2023,167,9300,60410.33489871762,0,0.0
23029,NPI9907923099,Trulicity,Eli Lilly,2021,36,1840,6385.497831466349,0,0.0
23030,NPI9907923099,Trulicity,Eli Lilly,2022,44,1840,5890.740696885217,0,0.0
23031,NPI9907923099,Trulicity,Eli Lilly,2023,35,1840,7004.36043327817,0,0.0
23032,NPI9907923099,Pradaxa,Boehringer Ingelheim,2021,66,2040,18563.581750289577,0,0.0
23033,NPI9907923099,Pradaxa,Boehringer Ingelheim,2022,53,2040,19405.610699845944,0,0.0
23034,NPI9907923099,Pradaxa,Boehringer Ingelheim,2023,62,2040,17173.433235391538,0,0.0
23035,NPI5553280120,Revlimid,Bristol-Myers Squibb,2021,120,5593,32427.47032067305,0,0.0
23036,NPI5553280120,Revlimid,Bristol-Myers Squibb,2022,129,5593,36343.93614589753,0,0.0
23037,NPI5553280120,Revlimid,Bristol-Myers Squibb,2023,127,5593,31710.553485367236,0,0.0
23038,NPI5553280120,Invega,Johnson & Johnson,2021,58,5092,18694.915048347768,0,0.0
23039,NPI5553280120,Invega,Johnson & Johnson,2022,75,5092,22604.9157612138,0,0.0
23040,NPI5553280120,Invega,Johnson & Johnson,2023,72,5092,20967.40446394577,0,0.0
23041,NPI5553280120,Repatha,Amgen,2021,345,17640,111769.81569582736,0,0.0
23042,NPI5553280120,Repatha,Amgen,2022,357,17640,112327.09599599431,0,0.0
23043,NPI5553280120,Repatha,Amgen,2023,269,17640,111275.64776746643,0,0.0
23044,NPI5484914416,Revlimid,Bristol-Myers Squibb,2021,37,1886,19659.9302776102,0,0.0
23045,NPI5484914416,Revlimid,Bristol-Myers Squibb,2022,40,1886,16414.71994020329,0,0.0
23046,NPI5484914416,Revlimid,Bristol-Myers Squibb,2023,36,1886,18041.523473203968,0,0.0
23047,NPI5484914416,Jardiance,Boehringer Ingelheim,2021,233,20128,138105.35667549292,0,0.0
23048,NPI5484914416,Jardiance,Boehringer Ingelheim,2022,308,20128,131025.06488825793,0,0.0
23049,NPI5484914416,Jardiance,Boehringer Ingelheim,2023,287,20128,124795.56531333081,0,0.0
23050,NPI5484914416,Xeljanz,Pfizer,2021,269,12700,113630.34526029204,0,0.0
23051,NPI5484914416,Xeljanz,Pfizer,2022,284,12700,97809.22602428838,0,0.0
23052,NPI5484914416,Xeljanz,Pfizer,2023,276,12700,123306.28752832684,0,0.0
23053,NPI6029142252,Invega,Johnson & Johnson,2021,32,2635,23700.034319760696,0,0.0
23054,NPI6029142252,Invega,Johnson & Johnson,2022,32,2635,25386.917659614854,0,0.0
23055,NPI6029142252,Invega,Johnson & Johnson,2023,32,2635,29231.41337009752,0,0.0
23056,NPI6029142252,Repatha,Amgen,2021,245,14740,25991.36698973583,0,0.0
23057,NPI6029142252,Repatha,Amgen,2022,290,14740,31003.89727495976,0,0.0
23058,NPI6029142252,Repatha,Amgen,2023,257,14740,25561.003483450593,0,0.0
23059,NPI6029142252,Keytruda,Merck,2021,49,2860,19830.570621964776,0,0.0
23060,NPI6029142252,Keytruda,Merck,2022,49,2860,16579.14168426912,0,0.0
23061,NPI6029142252,Keytruda,Merck,2023,41,2860,18651.243878435376,0,0.0
23062,NPI6029142252,Enbrel,Amgen,2021,218,4922,29991.938140904273,0,0.0
23063,NPI6029142252,Enbrel,Amgen,2022,212,4922,28348.626399881177,0,0.0
23064,NPI6029142252,Enbrel,Amgen,2023,193,4922,29025.207828444763,0,0.0
23065,NPI2674039332,Farxiga,AstraZeneca,2021,189,11224,138306.29404867112,0,0.0
23066,NPI2674039332,Farxiga,AstraZeneca,2022,200,11224,140936.7656649618,0,0.0
23067,NPI2674039332,Farxiga,AstraZeneca,2023,159,11224,117038.19707264783,0,0.0
23068,NPI2674039332,Januvia,Merck,2021,40,1330,15381.00749163017,0,0.0
23069,NPI2674039332,Januvia,Merck,2022,30,1330,12607.220497124827,0,0.0
23070,NPI2674039332,Januvia,Merck,2023,37,1330,16044.745782834423,0,0.0
23071,NPI2674039332,Repatha,Amgen,2021,16,480,1712.3635363933417,0,0.0
23072,NPI2674039332,Repatha,Amgen,2022,14,480,1630.0040118402796,0,0.0
23073,NPI2674039332,Repatha,Amgen,2023,13,480,1562.0687442387905,0,0.0
23074,NPI2674039332,Verzenio,Eli Lilly,2021,30,1836,7856.839072196922,0,0.0
23075,NPI2674039332,Verzenio,Eli Lilly,2022,32,1836,9271.865483588954,0,0.0
23076,NPI2674039332,Verzenio,Eli Lilly,2023,30,1836,8130.393107276756,0,0.0
23077,NPI2674039332,Jardiance,Boehringer Ingelheim,2021,117,10287,94428.18472916515,0,0.0
23078,NPI2674039332,Jardiance,Boehringer Ingelheim,2022,143,10287,97512.76532961307,0,0.0
23079,NPI2674039332,Jardiance,Boehringer Ingelheim,2023,128,10287,102360.5247413109,0,0.0
23080,NPI2674039332,Brilinta,AstraZeneca,2021,31,2176,8094.201536234467,0,0.0
23081,NPI2674039332,Brilinta,AstraZeneca,2022,36,2176,8633.020269539127,0,0.0
23082,NPI2674039332,Brilinta,AstraZeneca,2023,28,2176,10295.283469544374,0,0.0
23083,NPI2324474944,Rinvoq,AbbVie,2021,89,7176,47407.42030850564,1,1260.83
23084,NPI2324474944,Rinvoq,AbbVie,2022,88,7176,35910.5747022764,1,1260.83
23085,NPI2324474944,Rinvoq,AbbVie,2023,82,7176,37772.93966436466,1,1260.83
23086,NPI2324474944,Verzenio,Eli Lilly,2021,44,3082,35265.24361657782,0,0.0
23087,NPI2324474944,Verzenio,Eli Lilly,2022,47,3082,29222.356482514246,0,0.0
23088,NPI2324474944,Verzenio,Eli Lilly,2023,43,3082,35467.123544324444,0,0.0
23089,NPI2324474944,Stelara,Johnson & Johnson,2021,241,4746,48787.19842904358,0,0.0
23090,NPI2324474944,Stelara,Johnson & Johnson,2022,223,4746,44511.08182250557,0,0.0
23091,NPI2324474944,Stelara,Johnson & Johnson,2023,215,4746,41763.42217157681,0,0.0
23092,NPI7096191661,Taltz,Eli Lilly,2021,18,1577,19446.282894292406,0,0.0
23093,NPI7096191661,Taltz,Eli Lilly,2022,16,1577,17289.961404453716,0,0.0
23094,NPI7096191661,Taltz,Eli Lilly,2023,16,1577,18572.20780331413,0,0.0
23095,NPI7096191661,Stelara,Johnson & Johnson,2021,1997,124620,595151.5324348653,0,0.0
23096,NPI7096191661,Stelara,Johnson & Johnson,2022,1915,124620,685733.9913893107,0,0.0
23097,NPI7096191661,Stelara,Johnson & Johnson,2023,1879,124620,731782.627353982,0,0.0
23098,NPI7096191661,Lyrica,Pfizer,2021,275,7358,79217.87525488627,0,0.0
23099,NPI7096191661,Lyrica,Pfizer,2022,296,7358,88415.17125680675,0,0.0
23100,NPI7096191661,Lyrica,Pfizer,2023,320,7358,83323.0872726937,0,0.0
23101,NPI4561901288,Otezla,Amgen,2021,113,5040,26788.228229654764,0,0.0
23102,NPI4561901288,Otezla,Amgen,2022,129,5040,25493.29701438885,0,0.0
23103,NPI4561901288,Otezla,Amgen,2023,125,5040,27361.567433162207,0,0.0
23104,NPI4561901288,Humira,AbbVie,2021,35,1225,2183.941566662125,0,0.0
23105,NPI4561901288,Humira,AbbVie,2022,29,1225,2280.7169097219044,0,0.0
23106,NPI4561901288,Humira,AbbVie,2023,33,1225,2564.701602988333,0,0.0
23107,NPI4561901288,Eliquis,Pfizer,2021,150,13040,136406.68528299843,1,25.87
23108,NPI4561901288,Eliquis,Pfizer,2022,142,13040,143890.66736987565,1,25.87
23109,NPI4561901288,Eliquis,Pfizer,2023,187,13040,136323.79780357302,1,25.87
23110,NPI4561901288,Revlimid,Bristol-Myers Squibb,2021,145,10950,39761.0826728332,1,7463.38
23111,NPI4561901288,Revlimid,Bristol-Myers Squibb,2022,140,10950,44470.23750081566,1,7463.38
23112,NPI4561901288,Revlimid,Bristol-Myers Squibb,2023,139,10950,48189.362835461296,1,7463.38
23113,NPI4561901288,Symbicort,AstraZeneca,2021,100,3740,15824.308933046852,0,0.0
23114,NPI4561901288,Symbicort,AstraZeneca,2022,100,3740,15800.952752500307,0,0.0
23115,NPI4561901288,Symbicort,AstraZeneca,2023,116,3740,15833.21806761284,0,0.0
23116,NPI4561901288,Pradaxa,Boehringer Ingelheim,2021,185,3680,19092.714070216825,0,0.0
23117,NPI4561901288,Pradaxa,Boehringer Ingelheim,2022,203,3680,14876.791923996123,0,0.0
23118,NPI4561901288,Pradaxa,Boehringer Ingelheim,2023,179,3680,15242.394184333005,0,0.0
23119,NPI4561901288,Rinvoq,AbbVie,2021,149,12040,124593.40204938837,0,0.0
23120,NPI4561901288,Rinvoq,AbbVie,2022,133,12040,144870.93367944745,0,0.0
23121,NPI4561901288,Rinvoq,AbbVie,2023,145,12040,132953.53784673547,0,0.0
23122,NPI3609159653,Humira,AbbVie,2021,87,3220,33014.93999284314,0,0.0
23123,NPI3609159653,Humira,AbbVie,2022,88,3220,32922.933591729365,0,0.0
23124,NPI3609159653,Humira,AbbVie,2023,103,3220,35933.402711472554,0,0.0
23125,NPI3609159653,Lyrica,Pfizer,2021,51,3540,21969.349863453026,0,0.0
23126,NPI3609159653,Lyrica,Pfizer,2022,54,3540,21918.69757274523,0,0.0
23127,NPI3609159653,Lyrica,Pfizer,2023,55,3540,26118.55558677384,0,0.0
23128,NPI3609159653,Pradaxa,Boehringer Ingelheim,2021,39,2345,6520.644449334569,0,0.0
23129,NPI3609159653,Pradaxa,Boehringer Ingelheim,2022,39,2345,7878.73707423372,0,0.0
23130,NPI3609159653,Pradaxa,Boehringer Ingelheim,2023,32,2345,7628.988914434994,0,0.0
23131,NPI1282524579,Otezla,Amgen,2021,24,1824,10268.118818353116,0,0.0
23132,NPI1282524579,Otezla,Amgen,2022,22,1824,9428.317833297157,0,0.0
23133,NPI1282524579,Otezla,Amgen,2023,26,1824,9655.775914382793,0,0.0
23134,NPI1282524579,Rinvoq,AbbVie,2021,211,10105,30584.35856638465,0,0.0
23135,NPI1282524579,Rinvoq,AbbVie,2022,216,10105,36703.879518544796,0,0.0
23136,NPI1282524579,Rinvoq,AbbVie,2023,218,10105,38749.2958374212,0,0.0
23137,NPI8614454473,Xarelto,Johnson & Johnson,2021,207,5275,11801.415162609714,1,348.17
23138,NPI8614454473,Xarelto,Johnson & Johnson,2022,222,5275,12763.569160730178,1,348.17
23139,NPI8614454473,Xarelto,Johnson & Johnson,2023,209,5275,14484.844486817814,1,348.17
23140,NPI8614454473,Humira,AbbVie,2021,77,1704,15721.94068544884,0,0.0
23141,NPI8614454473,Humira,AbbVie,2022,65,1704,16620.365363409896,0,0.0
23142,NPI8614454473,Humira,AbbVie,2023,66,1704,16154.74485883935,0,0.0
23143,NPI8614454473,Pradaxa,Boehringer Ingelheim,2021,153,9720,90463.06513328012,0,0.0
23144,NPI8614454473,Pradaxa,Boehringer Ingelheim,2022,130,9720,78552.98682186854,0,0.0
23145,NPI8614454473,Pradaxa,Boehringer Ingelheim,2023,128,9720,84521.10760402805,0,0.0
23146,NPI1290959792,Gardasil,Merck,2021,34,1260,8783.999126215449,0,0.0
23147,NPI1290959792,Gardasil,Merck,2022,36,1260,9822.094473949379,0,0.0
23148,NPI1290959792,Gardasil,Merck,2023,39,1260,9400.085609041162,0,0.0
23149,NPI1290959792,Xeljanz,Pfizer,2021,23,1794,14986.821913603568,0,0.0
23150,NPI1290959792,Xeljanz,Pfizer,2022,29,1794,16933.413629362327,0,0.0
23151,NPI1290959792,Xeljanz,Pfizer,2023,26,1794,17340.157502492217,0,0.0
23152,NPI7749848115,Entresto,Novartis,2021,175,12561,123435.925598175,0,0.0
23153,NPI7749848115,Entresto,Novartis,2022,165,12561,98866.1669145641,0,0.0
23154,NPI7749848115,Entresto,Novartis,2023,138,12561,122299.17830373454,0,0.0
23155,NPI7749848115,Enbrel,Amgen,2021,104,3465,6648.995526671786,0,0.0
23156,NPI7749848115,Enbrel,Amgen,2022,107,3465,6573.457550536377,0,0.0
23157,NPI7749848115,Enbrel,Amgen,2023,85,3465,6140.068143006627,0,0.0
23158,NPI7749848115,Lyrica,Pfizer,2021,41,3910,37078.469730649995,0,0.0
23159,NPI7749848115,Lyrica,Pfizer,2022,40,3910,32918.94716914889,0,0.0
23160,NPI7749848115,Lyrica,Pfizer,2023,49,3910,35435.569235333256,0,0.0
23161,NPI7749848115,Pradaxa,Boehringer Ingelheim,2021,34,630,3763.226880045371,0,0.0
23162,NPI7749848115,Pradaxa,Boehringer Ingelheim,2022,33,630,2913.264854658017,0,0.0
23163,NPI7749848115,Pradaxa,Boehringer Ingelheim,2023,29,630,3603.6109928537307,0,0.0
23164,NPI7749848115,Xarelto,Johnson & Johnson,2021,53,1127,12770.127765874218,0,0.0
23165,NPI7749848115,Xarelto,Johnson & Johnson,2022,43,1127,13345.236868561553,0,0.0
23166,NPI7749848115,Xarelto,Johnson & Johnson,2023,53,1127,10979.830535728144,0,0.0
23167,NPI7749848115,Eliquis,Pfizer,2021,154,11730,34993.25207454902,0,0.0
23168,NPI7749848115,Eliquis,Pfizer,2022,180,11730,29305.36425032095,0,0.0
23169,NPI7749848115,Eliquis,Pfizer,2023,156,11730,33851.243216743205,0,0.0
23170,NPI7749848115,Keytruda,Merck,2021,85,5658,57713.57644685446,0,0.0
23171,NPI7749848115,Keytruda,Merck,2022,73,5658,73426.77576040463,0,0.0
23172,NPI7749848115,Keytruda,Merck,2023,70,5658,63630.510758234115,0,0.0
23173,NPI4437897030,Xarelto,Johnson & Johnson,2021,95,7968,52395.637936340776,0,0.0
23174,NPI4437897030,Xarelto,Johnson & Johnson,2022,93,7968,49899.470889246,0,0.0
23175,NPI4437897030,Xarelto,Johnson & Johnson,2023,97,7968,56346.184575670595,0,0.0
23176,NPI4437897030,Jardiance,Boehringer Ingelheim,2021,33,2146,10179.57744676233,0,0.0
23177,NPI4437897030,Jardiance,Boehringer Ingelheim,2022,42,2146,10780.014160244993,0,0.0
23178,NPI4437897030,Jardiance,Boehringer Ingelheim,2023,38,2146,9313.140119302718,0,0.0
23179,NPI4437897030,Entresto,Novartis,2021,28,1419,16142.181207573925,0,0.0
23180,NPI4437897030,Entresto,Novartis,2022,29,1419,13685.36937213665,0,0.0
23181,NPI4437897030,Entresto,Novartis,2023,36,1419,17297.214932449613,0,0.0
23182,NPI4437897030,Ofev,Boehringer Ingelheim,2021,24,1750,10929.74755838713,0,0.0
23183,NPI4437897030,Ofev,Boehringer Ingelheim,2022,21,1750,8237.638696410502,0,0.0
23184,NPI4437897030,Ofev,Boehringer Ingelheim,2023,26,1750,9165.864932298573,0,0.0
23185,NPI6388190293,Ofev,Boehringer Ingelheim,2021,10,516,6832.111523040723,0,0.0
23186,NPI6388190293,Ofev,Boehringer Ingelheim,2022,11,516,6694.460504808735,0,0.0
23187,NPI6388190293,Ofev,Boehringer Ingelheim,2023,10,516,5665.463097393144,0,0.0
23188,NPI6388190293,Opdivo,Bristol-Myers Squibb,2021,132,10080,35355.58781420271,0,0.0
23189,NPI6388190293,Opdivo,Bristol-Myers Squibb,2022,157,10080,37737.81188012648,0,0.0
23190,NPI6388190293,Opdivo,Bristol-Myers Squibb,2023,161,10080,34628.743685442154,0,0.0
