payment_id,physician_id,company,drug_name,category,amount_usd,year
5965,NPI4075338657,Novartis,Zolgensma,Food and Beverage,31.61,2022
5966,NPI4075338657,Novartis,Cosentyx,Travel and Lodging,1136.41,2019
5967,NPI4075338657,Novartis,Zolgensma,Speaker Fee,4575.43,2023
5968,NPI4075338657,Novartis,Cosentyx,Food and Beverage,5.28,2021
5969,NPI4075338657,Novartis,Zolgensma,Food and Beverage,16.8,2023
5970,NPI4075338657,Novartis,Zolgensma,Food and Beverage,14.83,2021
5971,NPI4075338657,Novartis,Zolgensma,Consulting Fee,1753.54,2022
5972,NPI4075338657,Novartis,Entresto,Speaker Fee,9171.36,2022
5973,NPI4075338657,Novartis,Cosentyx,Speaker Fee,2811.5,2020
5974,NPI4075338657,Novartis,Entresto,Food and Beverage,50.9,2023
5975,NPI4075338657,Novartis,Zolgensma,Food and Beverage,23.17,2020
5976,NPI4075338657,Novartis,Entresto,Food and Beverage,48.23,2023
5977,NPI4075338657,Novartis,Cosentyx,Food and Beverage,33.79,2022
5978,NPI4075338657,Novartis,Zolgensma,Consulting Fee,874.39,2023
5979,NPI4075338657,Novartis,Zolgensma,Consulting Fee,4145.35,2021
5980,NPI4075338657,Novartis,Cosentyx,Food and Beverage,17.8,2021
5981,NPI4075338657,Novartis,Entresto,Travel and Lodging,293.2,2023
5982,NPI4075338657,Novartis,Zolgensma,Food and Beverage,81.33,2023
5983,NPI4075338657,Novartis,Cosentyx,Food and Beverage,29.42,2021
5984,NPI4075338657,Novartis,Cosentyx,Speaker Fee,151.73,2021
5985,NPI4075338657,Novartis,Entresto,Food and Beverage,8.17,2020
5986,NPI1596815358,AstraZeneca,Symbicort,Speaker Fee,4150.75,2023
5987,NPI1596815358,AstraZeneca,Brilinta,Food and Beverage,19.2,2022
5988,NPI1596815358,AstraZeneca,Symbicort,Food and Beverage,118.95,2021
5989,NPI1596815358,AstraZeneca,Symbicort,Research,26898.54,2019
5990,NPI1596815358,AstraZeneca,Farxiga,Food and Beverage,9.93,2022
5991,NPI1596815358,AstraZeneca,Brilinta,Food and Beverage,7.24,2021
5992,NPI1596815358,AstraZeneca,Symbicort,Speaker Fee,3422.65,2022
5993,NPI1596815358,AstraZeneca,Farxiga,Food and Beverage,25.3,2022
5994,NPI3860560303,Pfizer,Lyrica,Education,1449.66,2022
5995,NPI3204827730,AstraZeneca,Symbicort,Food and Beverage,23.27,2021
5996,NPI3204827730,Merck,Keytruda,Food and Beverage,9.57,2019
5997,NPI3204827730,AstraZeneca,Symbicort,Consulting Fee,3968.84,2021
5998,NPI1048778198,Novartis,Zolgensma,Food and Beverage,42.62,2021
5999,NPI1048778198,Novartis,Cosentyx,Food and Beverage,60.99,2021
6000,NPI5813217218,Pfizer,Xeljanz,Consulting Fee,4712.19,2023
6001,NPI2049813232,Eli Lilly,Taltz,Food and Beverage,9.54,2022
6002,NPI2049813232,AbbVie,Humira,Food and Beverage,14.14,2019
6003,NPI2049813232,Eli Lilly,Verzenio,Food and Beverage,6.39,2019
6004,NPI2049813232,AbbVie,Rinvoq,Food and Beverage,6.52,2019
6005,NPI2049813232,Eli Lilly,Verzenio,Food and Beverage,19.04,2022
6006,NPI2049813232,Eli Lilly,Taltz,Food and Beverage,19.05,2021
6007,NPI2049813232,Eli Lilly,Taltz,Consulting Fee,720.75,2022
6008,NPI2049813232,AbbVie,Humira,Food and Beverage,9.09,2023
6009,NPI2049813232,Eli Lilly,Verzenio,Grant,50595.89,2023
6010,NPI2049813232,AbbVie,Imbruvica,Food and Beverage,19.49,2023
6011,NPI3587466598,Eli Lilly,Verzenio,Food and Beverage,2.73,2019
6012,NPI3587466598,Eli Lilly,Verzenio,Food and Beverage,14.18,2020
6013,NPI6770708471,Johnson & Johnson,Stelara,Food and Beverage,35.96,2023
6014,NPI6770708471,Johnson & Johnson,Xarelto,Food and Beverage,18.94,2023
6015,NPI6770708471,Johnson & Johnson,Xarelto,Food and Beverage,8.23,2023
6016,NPI6770708471,Johnson & Johnson,Stelara,Education,1765.62,2021
6017,NPI6770708471,Johnson & Johnson,Invega,Research,6227.26,2021
6018,NPI6770708471,Johnson & Johnson,Invega,Consulting Fee,2662.07,2020
6019,NPI6770708471,Johnson & Johnson,Invega,Food and Beverage,7.52,2022
6020,NPI7526041198,Eli Lilly,Trulicity,Food and Beverage,10.91,2022
6021,NPI7526041198,Eli Lilly,Trulicity,Food and Beverage,5.15,2022
6022,NPI7526041198,Merck,Keytruda,Consulting Fee,1606.03,2021
6023,NPI7526041198,Merck,Keytruda,Food and Beverage,15.47,2019
6024,NPI7526041198,Eli Lilly,Verzenio,Food and Beverage,37.61,2022
6025,NPI7526041198,Merck,Januvia,Speaker Fee,2553.27,2020
6026,NPI7526041198,Eli Lilly,Verzenio,Food and Beverage,63.97,2022
6027,NPI7526041198,Merck,Gardasil,Food and Beverage,19.43,2023
6028,NPI7526041198,Eli Lilly,Verzenio,Speaker Fee,3393.17,2022
6029,NPI7526041198,Merck,Keytruda,Food and Beverage,60.63,2023
6030,NPI7526041198,Merck,Januvia,Food and Beverage,14.7,2022
6031,NPI7526041198,Eli Lilly,Verzenio,Food and Beverage,13.03,2020
6032,NPI7526041198,Merck,Keytruda,Food and Beverage,6.88,2023
6033,NPI7526041198,Eli Lilly,Verzenio,Food and Beverage,4.43,2022
6034,NPI7526041198,Eli Lilly,Taltz,Education,626.36,2022
6035,NPI7526041198,Eli Lilly,Trulicity,Food and Beverage,8.89,2022
6036,NPI7526041198,Merck,Gardasil,Speaker Fee,3923.74,2021
6037,NPI7526041198,Eli Lilly,Taltz,Food and Beverage,42.5,2022
6038,NPI7526041198,Eli Lilly,Taltz,Food and Beverage,30.01,2021
6039,NPI7526041198,Eli Lilly,Taltz,Food and Beverage,12.57,2022
6040,NPI7526041198,Merck,Keytruda,Food and Beverage,20.7,2019
6041,NPI7526041198,Merck,Gardasil,Grant,43190.69,2021
6042,NPI7526041198,Eli Lilly,Verzenio,Consulting Fee,1018.41,2022
6043,NPI7526041198,Merck,Gardasil,Food and Beverage,51.89,2023
6044,NPI7526041198,Merck,Januvia,Research,33970.27,2022
6045,NPI7526041198,Merck,Keytruda,Food and Beverage,22.46,2020
6046,NPI7526041198,Eli Lilly,Trulicity,Food and Beverage,4.87,2022
6047,NPI7526041198,Eli Lilly,Verzenio,Food and Beverage,60.2,2022
6048,NPI7526041198,Eli Lilly,Taltz,Consulting Fee,1459.69,2019
6049,NPI7526041198,Merck,Keytruda,Grant,29080.43,2022
6050,NPI7526041198,Eli Lilly,Taltz,Food and Beverage,44.66,2021
6051,NPI7526041198,Eli Lilly,Trulicity,Food and Beverage,5.71,2022
6052,NPI3371100641,Amgen,Repatha,Consulting Fee,2989.97,2019
6053,NPI3962743039,AstraZeneca,Farxiga,Travel and Lodging,483.81,2021
6054,NPI3222183142,Boehringer Ingelheim,Jardiance,Education,614.16,2021
6055,NPI3222183142,Bristol-Myers Squibb,Revlimid,Education,209.57,2022
6056,NPI2648625432,Amgen,Otezla,Education,241.42,2019
6057,NPI5005317662,Boehringer Ingelheim,Jardiance,Travel and Lodging,756.3,2019
6058,NPI5005317662,Boehringer Ingelheim,Ofev,Speaker Fee,3423.49,2022
6059,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,91.48,2022
6060,NPI5005317662,Boehringer Ingelheim,Jardiance,Food and Beverage,17.9,2021
6061,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,85.22,2023
6062,NPI5005317662,Boehringer Ingelheim,Ofev,Food and Beverage,80.29,2022
6063,NPI5005317662,Boehringer Ingelheim,Ofev,Speaker Fee,973.41,2022
6064,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,69.24,2021
6065,NPI5005317662,Boehringer Ingelheim,Ofev,Food and Beverage,17.25,2019
6066,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,2.15,2022
6067,NPI5005317662,Eli Lilly,Taltz,Food and Beverage,15.54,2021
6068,NPI5005317662,Boehringer Ingelheim,Ofev,Food and Beverage,17.4,2020
6069,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,8.08,2021
6070,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,23.64,2021
6071,NPI5005317662,Boehringer Ingelheim,Jardiance,Food and Beverage,19.77,2019
6072,NPI5005317662,Eli Lilly,Verzenio,Speaker Fee,1033.65,2023
6073,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,12.01,2022
6074,NPI5005317662,Boehringer Ingelheim,Jardiance,Food and Beverage,8.21,2022
6075,NPI5005317662,Eli Lilly,Verzenio,Travel and Lodging,500.82,2021
6076,NPI5005317662,Eli Lilly,Trulicity,Consulting Fee,3241.87,2023
6077,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,9.03,2022
6078,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,39.47,2020
6079,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,13.88,2023
6080,NPI5005317662,Boehringer Ingelheim,Pradaxa,Speaker Fee,1285.61,2020
6081,NPI5005317662,Boehringer Ingelheim,Ofev,Consulting Fee,1641.16,2021
6082,NPI5005317662,Eli Lilly,Taltz,Food and Beverage,41.47,2023
6083,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,29.28,2023
6084,NPI5005317662,Eli Lilly,Trulicity,Food and Beverage,32.13,2021
6085,NPI5005317662,Eli Lilly,Verzenio,Consulting Fee,830.89,2022
6086,NPI5005317662,Boehringer Ingelheim,Jardiance,Speaker Fee,2487.21,2022
6087,NPI5005317662,Boehringer Ingelheim,Ofev,Speaker Fee,1752.78,2023
6088,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,14.35,2020
6089,NPI5005317662,Boehringer Ingelheim,Pradaxa,Research,8292.26,2023
6090,NPI5005317662,Boehringer Ingelheim,Pradaxa,Food and Beverage,129.06,2021
6091,NPI5005317662,Eli Lilly,Verzenio,Speaker Fee,8708.07,2022
6092,NPI5005317662,Eli Lilly,Trulicity,Consulting Fee,3244.56,2021
6093,NPI5005317662,Eli Lilly,Verzenio,Food and Beverage,22.34,2022
6094,NPI5005317662,Boehringer Ingelheim,Ofev,Food and Beverage,17.28,2019
6095,NPI2703757232,Johnson & Johnson,Stelara,Food and Beverage,40.92,2020
6096,NPI2703757232,Merck,Gardasil,Travel and Lodging,690.9,2022
6097,NPI2703757232,Johnson & Johnson,Invega,Food and Beverage,5.24,2023
6098,NPI2703757232,Merck,Gardasil,Education,751.63,2023
6099,NPI2703757232,Amgen,Repatha,Food and Beverage,20.94,2023
6100,NPI2703757232,Amgen,Enbrel,Travel and Lodging,212.44,2021
6101,NPI2703757232,Merck,Keytruda,Food and Beverage,4.44,2019
6102,NPI2410376106,AstraZeneca,Brilinta,Food and Beverage,20.97,2020
6103,NPI2410376106,AstraZeneca,Symbicort,Food and Beverage,13.58,2021
6104,NPI2410376106,AstraZeneca,Brilinta,Research,7799.2,2021
6105,NPI2410376106,AstraZeneca,Farxiga,Food and Beverage,17.04,2023
6106,NPI2410376106,AstraZeneca,Symbicort,Food and Beverage,20.08,2023
6107,NPI2410376106,AstraZeneca,Brilinta,Food and Beverage,33.8,2021
6108,NPI2410376106,AstraZeneca,Symbicort,Food and Beverage,24.21,2021
6109,NPI2410376106,AstraZeneca,Brilinta,Food and Beverage,13.75,2022
6110,NPI1862915839,Boehringer Ingelheim,Jardiance,Food and Beverage,13.28,2022
6111,NPI1862915839,AbbVie,Rinvoq,Food and Beverage,139.95,2019
6112,NPI6761541232,Bristol-Myers Squibb,Revlimid,Food and Beverage,33.77,2021
6113,NPI6508740293,Pfizer,Lyrica,Food and Beverage,41.71,2021
6114,NPI6508740293,Pfizer,Xeljanz,Food and Beverage,7.57,2021
6115,NPI6508740293,Eli Lilly,Taltz,Food and Beverage,13.99,2020
6116,NPI6508740293,Pfizer,Lyrica,Food and Beverage,47.57,2022
6117,NPI6851466026,Novartis,Cosentyx,Food and Beverage,5.25,2022
6118,NPI3937222114,Boehringer Ingelheim,Pradaxa,Food and Beverage,35.87,2020
6119,NPI3937222114,Eli Lilly,Trulicity,Education,532.33,2023
6120,NPI3937222114,Boehringer Ingelheim,Pradaxa,Food and Beverage,9.29,2023
6121,NPI3937222114,Boehringer Ingelheim,Jardiance,Food and Beverage,22.97,2019
6122,NPI3937222114,Boehringer Ingelheim,Ofev,Food and Beverage,11.86,2022
6123,NPI3937222114,Boehringer Ingelheim,Pradaxa,Food and Beverage,60.22,2023
6124,NPI3937222114,Eli Lilly,Trulicity,Food and Beverage,6.95,2023
6125,NPI3937222114,Boehringer Ingelheim,Jardiance,Food and Beverage,19.48,2019
6126,NPI3937222114,Eli Lilly,Taltz,Research,23520.77,2023
6127,NPI8242377296,AbbVie,Humira,Food and Beverage,4.46,2022
6128,NPI3547292392,Boehringer Ingelheim,Ofev,Travel and Lodging,726.84,2020
6129,NPI4802653625,Pfizer,Xeljanz,Research,10731.13,2022
6130,NPI4802653625,Boehringer Ingelheim,Ofev,Food and Beverage,55.07,2022
6131,NPI4802653625,Pfizer,Xeljanz,Food and Beverage,11.53,2022
6132,NPI4802653625,Boehringer Ingelheim,Jardiance,Food and Beverage,20.15,2019
6133,NPI4802653625,Pfizer,Xeljanz,Food and Beverage,12.61,2021
6134,NPI4802653625,Boehringer Ingelheim,Ofev,Research,60758.85,2019
6135,NPI4802653625,Boehringer Ingelheim,Jardiance,Food and Beverage,11.26,2022
6136,NPI4802653625,Pfizer,Lyrica,Food and Beverage,9.91,2023
6137,NPI4802653625,Pfizer,Xeljanz,Consulting Fee,3108.66,2021
6138,NPI4802653625,Pfizer,Xeljanz,Food and Beverage,30.02,2023
6139,NPI4802653625,Pfizer,Lyrica,Food and Beverage,25.69,2021
6140,NPI4802653625,Boehringer Ingelheim,Ofev,Consulting Fee,837.61,2020
6141,NPI4802653625,Boehringer Ingelheim,Ofev,Food and Beverage,24.6,2023
6142,NPI4802653625,Boehringer Ingelheim,Pradaxa,Speaker Fee,3773.29,2022
6143,NPI5061524513,AstraZeneca,Brilinta,Food and Beverage,18.13,2020
6144,NPI5061524513,AstraZeneca,Farxiga,Food and Beverage,12.35,2019
6145,NPI1388268847,Merck,Januvia,Food and Beverage,9.32,2022
6146,NPI1388268847,Merck,Januvia,Food and Beverage,100.06,2023
6147,NPI1035513640,Amgen,Enbrel,Travel and Lodging,137.86,2023
6148,NPI1035513640,Eli Lilly,Verzenio,Food and Beverage,15.64,2021
6149,NPI1035513640,Amgen,Enbrel,Food and Beverage,15.05,2022
6150,NPI1035513640,Amgen,Otezla,Consulting Fee,2007.53,2023
6151,NPI1035513640,Merck,Januvia,Food and Beverage,26.79,2023
6152,NPI1035513640,Merck,Januvia,Food and Beverage,12.91,2019
6153,NPI1035513640,Eli Lilly,Trulicity,Food and Beverage,23.32,2021
6154,NPI1035513640,Amgen,Enbrel,Consulting Fee,1299.45,2021
6155,NPI1035513640,Amgen,Repatha,Food and Beverage,5.01,2019
6156,NPI1035513640,Eli Lilly,Taltz,Food and Beverage,54.43,2021
6157,NPI1035513640,Eli Lilly,Taltz,Consulting Fee,1141.62,2020
6158,NPI1035513640,Eli Lilly,Taltz,Food and Beverage,51.13,2022
6159,NPI1035513640,Eli Lilly,Verzenio,Education,1706.9,2019
6160,NPI1035513640,Amgen,Otezla,Food and Beverage,17.63,2021
6161,NPI9383490454,Novartis,Cosentyx,Food and Beverage,9.78,2022
6162,NPI7204031744,AstraZeneca,Symbicort,Food and Beverage,8.58,2019
6163,NPI7204031744,AstraZeneca,Brilinta,Food and Beverage,7.88,2023
6164,NPI7204031744,Boehringer Ingelheim,Jardiance,Food and Beverage,39.49,2021
6165,NPI4069918354,Johnson & Johnson,Xarelto,Food and Beverage,10.92,2022
6166,NPI4069918354,Johnson & Johnson,Xarelto,Food and Beverage,25.31,2021
6167,NPI6134842131,Boehringer Ingelheim,Pradaxa,Speaker Fee,1143.89,2019
6168,NPI6134842131,Johnson & Johnson,Xarelto,Food and Beverage,40.04,2023
6169,NPI6134842131,Johnson & Johnson,Xarelto,Food and Beverage,36.4,2021
6170,NPI6134842131,Johnson & Johnson,Xarelto,Travel and Lodging,293.8,2023
6171,NPI6134842131,Johnson & Johnson,Xarelto,Food and Beverage,18.79,2020
6172,NPI9024181986,AstraZeneca,Symbicort,Food and Beverage,45.62,2023
6173,NPI6871421204,Merck,Januvia,Food and Beverage,42.52,2019
6174,NPI5141840526,Novartis,Entresto,Food and Beverage,14.2,2022
6175,NPI5141840526,Johnson & Johnson,Xarelto,Travel and Lodging,320.98,2022
6176,NPI5141840526,Johnson & Johnson,Stelara,Food and Beverage,26.65,2021
6177,NPI5141840526,Johnson & Johnson,Stelara,Food and Beverage,14.67,2023
6178,NPI5141840526,Johnson & Johnson,Invega,Food and Beverage,52.59,2019
6179,NPI5141840526,Novartis,Zolgensma,Grant,19284.47,2019
6180,NPI4111273275,Merck,Keytruda,Food and Beverage,12.67,2023
6181,NPI4111273275,Amgen,Otezla,Travel and Lodging,548.57,2022
6182,NPI7286924024,Eli Lilly,Verzenio,Food and Beverage,40.96,2021
6183,NPI7286924024,Eli Lilly,Trulicity,Travel and Lodging,802.75,2023
6184,NPI7286924024,Merck,Gardasil,Research,9017.93,2021
6185,NPI7286924024,Merck,Gardasil,Consulting Fee,1872.78,2021
6186,NPI4529846835,AbbVie,Humira,Food and Beverage,5.63,2019
6187,NPI4529846835,AbbVie,Rinvoq,Food and Beverage,23.28,2019
6188,NPI4529846835,AstraZeneca,Brilinta,Food and Beverage,10.78,2022
6189,NPI4853021250,Merck,Keytruda,Food and Beverage,29.14,2019
6190,NPI4853021250,Merck,Januvia,Food and Beverage,24.85,2021
6191,NPI4829895712,Novartis,Entresto,Food and Beverage,6.65,2020
6192,NPI4829895712,Pfizer,Xeljanz,Consulting Fee,1699.04,2019
6193,NPI4829895712,Novartis,Cosentyx,Food and Beverage,12.47,2021
6194,NPI4829895712,Novartis,Entresto,Travel and Lodging,217.88,2023
6195,NPI4829895712,Pfizer,Xeljanz,Grant,61447.73,2022
6196,NPI4829895712,Pfizer,Eliquis,Speaker Fee,1544.75,2022
6197,NPI4829895712,Novartis,Zolgensma,Food and Beverage,16.93,2022
6198,NPI4829895712,Novartis,Cosentyx,Consulting Fee,1797.85,2022
6199,NPI4829895712,Novartis,Zolgensma,Food and Beverage,19.21,2023
6200,NPI4829895712,Pfizer,Lyrica,Education,600.75,2022
6201,NPI4829895712,Pfizer,Lyrica,Food and Beverage,26.85,2020
6202,NPI4829895712,Pfizer,Eliquis,Food and Beverage,38.61,2021
6203,NPI4829895712,Pfizer,Lyrica,Food and Beverage,56.72,2021
6204,NPI4829895712,Pfizer,Eliquis,Food and Beverage,12.43,2022
6205,NPI4829895712,Novartis,Entresto,Food and Beverage,41.32,2022
6206,NPI4829895712,Pfizer,Lyrica,Food and Beverage,34.55,2021
6207,NPI4829895712,Pfizer,Eliquis,Consulting Fee,3319.26,2022
6208,NPI4829895712,Novartis,Zolgensma,Education,1543.96,2023
6209,NPI4829895712,Novartis,Cosentyx,Food and Beverage,16.72,2021
6210,NPI4232660042,Eli Lilly,Trulicity,Consulting Fee,1423.17,2022
6211,NPI4877172322,Novartis,Entresto,Royalty or License,4300.98,2022
6212,NPI4877172322,Novartis,Cosentyx,Consulting Fee,1194.83,2023
6213,NPI4877172322,Pfizer,Eliquis,Food and Beverage,35.42,2023
6214,NPI1330409688,Eli Lilly,Taltz,Education,381.93,2020
6215,NPI1330409688,Eli Lilly,Verzenio,Research,19938.41,2022
6216,NPI1330409688,Eli Lilly,Verzenio,Consulting Fee,273.03,2022
6217,NPI1330409688,Eli Lilly,Taltz,Food and Beverage,64.07,2019
6218,NPI1330409688,Eli Lilly,Verzenio,Gift,17.43,2021
6219,NPI1330409688,Johnson & Johnson,Stelara,Food and Beverage,40.95,2023
6220,NPI1330409688,Johnson & Johnson,Invega,Consulting Fee,2625.18,2022
6221,NPI1330409688,Eli Lilly,Trulicity,Food and Beverage,21.71,2022
6222,NPI1330409688,Johnson & Johnson,Invega,Food and Beverage,14.02,2023
6223,NPI1330409688,Eli Lilly,Verzenio,Food and Beverage,26.08,2019
6224,NPI1330409688,Johnson & Johnson,Stelara,Food and Beverage,45.55,2022
6225,NPI1330409688,Eli Lilly,Trulicity,Food and Beverage,26.87,2021
6226,NPI1330409688,Eli Lilly,Verzenio,Consulting Fee,1498.01,2022
6227,NPI5750347617,Bristol-Myers Squibb,Revlimid,Food and Beverage,7.04,2022
6228,NPI5750347617,Bristol-Myers Squibb,Opdivo,Food and Beverage,30.91,2022
6229,NPI5750347617,Bristol-Myers Squibb,Eliquis,Travel and Lodging,169.0,2019
6230,NPI5750347617,Bristol-Myers Squibb,Eliquis,Speaker Fee,12819.63,2021
6231,NPI5750347617,Bristol-Myers Squibb,Revlimid,Food and Beverage,9.91,2020
6232,NPI5750347617,Bristol-Myers Squibb,Eliquis,Speaker Fee,5271.87,2023
6233,NPI5750347617,Bristol-Myers Squibb,Opdivo,Education,252.69,2023
6234,NPI5750347617,Bristol-Myers Squibb,Revlimid,Research,3349.45,2023
6235,NPI8302428562,Eli Lilly,Verzenio,Research,31562.19,2020
6236,NPI6945110138,AbbVie,Imbruvica,Food and Beverage,2.73,2021
6237,NPI2785787620,Johnson & Johnson,Stelara,Food and Beverage,29.42,2023
6238,NPI3362852940,Eli Lilly,Verzenio,Food and Beverage,7.68,2020
6239,NPI3362852940,Amgen,Otezla,Education,1899.97,2023
6240,NPI3362852940,Amgen,Enbrel,Food and Beverage,24.62,2023
6241,NPI3362852940,Eli Lilly,Verzenio,Food and Beverage,22.19,2020
6242,NPI3362852940,Eli Lilly,Trulicity,Food and Beverage,6.95,2019
6243,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,35.86,2022
6244,NPI6605871911,AbbVie,Humira,Food and Beverage,11.6,2020
6245,NPI6605871911,AbbVie,Humira,Food and Beverage,37.65,2021
6246,NPI6605871911,AbbVie,Humira,Food and Beverage,10.0,2019
6247,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,4.46,2021
6248,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,52.51,2020
6249,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,3.83,2023
6250,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,11.1,2023
6251,NPI6605871911,AbbVie,Rinvoq,Food and Beverage,8.54,2022
6252,NPI6605871911,AbbVie,Rinvoq,Food and Beverage,191.07,2023
6253,NPI6605871911,AbbVie,Imbruvica,Travel and Lodging,505.69,2019
6254,NPI6605871911,AbbVie,Rinvoq,Food and Beverage,22.75,2022
6255,NPI6605871911,AbbVie,Humira,Food and Beverage,16.94,2021
6256,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,8.8,2019
6257,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,9.49,2022
6258,NPI6605871911,AbbVie,Imbruvica,Food and Beverage,2.94,2023
6259,NPI6605871911,AbbVie,Rinvoq,Food and Beverage,17.37,2021
6260,NPI8558088613,Merck,Gardasil,Food and Beverage,9.81,2023
6261,NPI8558088613,Merck,Januvia,Education,4805.18,2023
6262,NPI8558088613,AbbVie,Imbruvica,Consulting Fee,1210.7,2019
6263,NPI8558088613,Boehringer Ingelheim,Pradaxa,Food and Beverage,72.09,2022
6264,NPI8558088613,Boehringer Ingelheim,Jardiance,Food and Beverage,36.07,2023
6265,NPI8558088613,Merck,Gardasil,Food and Beverage,53.12,2021
6266,NPI8558088613,Boehringer Ingelheim,Ofev,Travel and Lodging,271.93,2022
6267,NPI8558088613,Merck,Januvia,Food and Beverage,24.44,2021
6268,NPI8558088613,Merck,Januvia,Food and Beverage,7.45,2022
6269,NPI8558088613,AbbVie,Imbruvica,Food and Beverage,26.59,2023
6270,NPI8558088613,AbbVie,Rinvoq,Speaker Fee,7571.26,2023
6271,NPI8558088613,AbbVie,Humira,Food and Beverage,29.66,2022
6272,NPI8558088613,Boehringer Ingelheim,Ofev,Food and Beverage,76.03,2021
6273,NPI8558088613,Boehringer Ingelheim,Ofev,Food and Beverage,33.81,2022
6274,NPI8558088613,AbbVie,Humira,Consulting Fee,3533.59,2022
6275,NPI8558088613,AbbVie,Imbruvica,Food and Beverage,71.97,2023
6276,NPI8558088613,Merck,Gardasil,Food and Beverage,9.11,2021
6277,NPI2753546540,Amgen,Otezla,Food and Beverage,48.01,2023
6278,NPI2753546540,AstraZeneca,Brilinta,Travel and Lodging,308.45,2021
6279,NPI2753546540,AbbVie,Imbruvica,Food and Beverage,15.04,2019
6280,NPI2753546540,AbbVie,Rinvoq,Food and Beverage,11.53,2019
6281,NPI2753546540,Amgen,Enbrel,Food and Beverage,6.62,2023
6282,NPI2753546540,AbbVie,Imbruvica,Food and Beverage,51.86,2022
6283,NPI2753546540,AstraZeneca,Brilinta,Food and Beverage,11.29,2021
6284,NPI2753546540,Amgen,Enbrel,Food and Beverage,47.72,2019
6285,NPI2753546540,AbbVie,Humira,Research,51344.16,2020
